,Q1_ORTHODOX_SCREENER,Q2_MODERN_YESHIVISH_HAREDI,Q3_MODERN_LEFT_RIGHT,Q4_AGE,Q5_GENDER,Q6_MARITAL_Status,Q7_AGE_DIVORCED,Q8_BROKEN_ENGAGEMENT,Q9_Ashkenazi,Q9_Sephardi,Q9_Mizrahi,Q9_FSUEmigre,Q9_JewColor,Q9_LatinAmerican,Q9_LGBTQ,Q9_Disability,Q9_Convert,Q9_BaalTeshuvah,Q9_OtherOrthodox,Q9_OtherOrth_text,Q10_FREQUENCY_SHABBAT_SHUL,Q11_PANDEMIC_SHUl_COMPARE,Q12_PRIMARY_SHUL,Q13_Welcome,Q13_ShulCares,Q13_ShulPrograms,Q13_GoodRelationship,Q14_LOCAL_SHUL,Q14_SHUL_ELSEWHERE,Q14_LOCAL_ORTH_ORGS,Q14_LOCAL_NONORTHODOX_ORGS,Q14_SOCIAL_GROUPS,Q14_NATIONAL_JEWISH_ORGS,Q14_ONLINE_JEWISH,Q14_INDIVIDUALS,Q15_CONNECTED,Q15_FRIENDS,Q16_OBSERVANTJEW,Q16_SHABBAT_STRESS_FREE,Q16_FINANCES_COMFORTABLE,Q16_HAPPYFAMILY,Q16_HAPPY_SOCIALLY,Q17_MARRIAGE_GOAL,Q17_EDUCATION,Q17_CAREER,Q17_RELIG_GROWTH,Q17_PERSONAL_GROWTH,Q17_INDEPENDENCE,Q17_FINANCIAL_SUCCESS,Q17_HEALTH,Q17_CALMNESS,Q17_HAPPINESS,Q17_HELPING_OTHERS,Q18_DATING_AMOUNT,Q19A_YRS_DATING_SINGLE,Q19B_YRS_DATE_DIVORCED_SEP,Q19C_YRS_DATE_WIDOWED,Q20_FUTURE_DATING,Q21_COMMUNITY_EVENTS,Q21_SOCIAL_GATHERING,Q21_BLIND_DATES,Q21_TAKE_INITIATIVE,Q21_SHADCHANIN,Q21_ONLINE_JEWISH,Q21_JEWISH_MEDIA,Q21_ONLINE_NONJEWISH,Q21_ONLINE_NONJEW_MEDIA,Q22_RECO_MATCHMAKER,Q23_JEW_EVENTS,Q23_GATHERINGS,Q23_BLIND_DATES,Q23_TAKE_INITIATIVE,Q23_SHADCHANIM,Q23_ONLINE_JEWISH,Q23_JEWISH_MEDIA,Q23_ONLINE_NON_JEWISH,Q23_NON_JEW_MEDIA,Q23_ANY_OTHER,Q23_OTHER_TEXT,Q24_AMOUNT_INVESTIGATION,Q25_PARENT_INVOLVED,Q26_SOURCE_RECOM,vaQ26_APPEARANCE,Q26_INTELLIGENCE,Q26_FINANCES,Q26_SECULAR_EDUCATION,Q26_PROFESSION,Q26_FAMILY_BACKGROUND,Q26_WHERE_LIVES,Q26_AGE,Q26_JEWISH_KNOWLEDGE,Q26_RELIGIOUSITY,Q26_HASHKAFA_WORLDVIEW,Q26_ZIONISM_ALIYAH,Q26_FAMILY_PLANS,Q26_HOBBIES_ACTIVITIES,Q26_FEELING_LOVE,Q26_GENOROSITY,Q26_AMBITION,Q26_CALMNESS,Q26_COMPASSION,Q26_HONESTY,Q26_FLEXIBILITY,Q26_RESPECTS_OTHERS,Q26_ACCEPTS_ME_AS_AM,Q26_PARENTS_APPROVE,Q26_HUMBLE,Q26_NOT_BOSSY,Q27_RATING_DATING,Q31_EDUCATION,Q32_JEWISH_COLLEGE,Q33_INCOME,Q34_WHERE_LIVE,MARRIED_SINGLE,ID_CASE_NUMBER
711,10001,10003,10007,10012,10020,10025,25,10185,1,1,0,0,0,0,1,0,0,0,0,,10042,10045,10048,,,,,1,1,1,0,0,0,0,1,10069,10069,10074,10074,10076,10075,10075,0,1,0,0,1,1,1,1,0,0,0,10080,,1,,10088,10095,10094,10094,10094,10095,10092,10094,10092,10093,,0,0,0,0,0,1,0,1,0,0,,10475,10190,10229,10143,10139,10139,10139,10139,10228,10143,10140,10139,10140,10140,10140,10139,10391,10390,10391,10390,10390,10390,10390,10391,10390,10391,10391,10390,10392,7,10157,10159,10163,10169,2,712
712,10001,10003,10007,10018,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10046,10047,10049,10049,10049,10049,1,0,1,1,0,1,0,0,10069,10069,10073,10076,10074,10074,10075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10158,10160,,10169,1,713
713,10001,10003,10008,10015,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10050,10051,10050,1,1,1,0,0,0,0,1,10069,10071,10073,10074,10073,10073,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10157,10160,,10169,1,714
714,10001,10003,10006,10014,10020,10022,,,1,0,0,0,0,0,0,1,0,0,0,,10042,10043,10047,,,,,1,1,1,1,1,1,1,1,10071,10071,10073,10074,10073,10074,10075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10160,,10169,1,715
715,10001,10003,10007,10018,10020,10022,,,1,0,1,0,0,0,0,0,0,0,0,,10042,10043,10047,,,,,1,1,1,1,1,1,1,1,10068,10068,10073,10073,10073,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10157,10160,,10169,1,716
716,10001,10004,,10012,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10050,10049,10049,1,1,1,0,0,0,0,0,10068,10070,10073,10073,10075,10073,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10155,,,10170,1,717
717,10001,10004,,10013,10019,10022,,,0,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10049,10049,1,1,1,0,1,0,0,1,10068,10068,10073,10073,10075,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10157,10159,,10169,1,718
718,10001,10005,,10017,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10041,10045,10047,10052,10053,10053,10053,0,0,0,0,0,0,0,1,10072,10072,10076,10077,10077,,10077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10155,,,10169,1,719
719,10001,10003,10007,10018,10019,10022,,,1,0,1,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10051,10049,1,1,1,1,0,0,0,1,10068,10069,10073,10073,10073,10074,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10158,10159,,10169,1,720
720,10001,10003,10007,10018,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10050,10051,10051,10051,1,0,1,0,0,0,0,0,10071,10068,10073,10074,10074,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10158,10160,,10169,1,721
721,10001,10003,10007,10017,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10041,10043,10047,10049,10049,10049,10049,1,1,1,0,0,0,1,1,10068,10069,10073,10073,10074,10073,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10158,10161,,10169,1,722
722,10001,10003,10008,10017,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10049,10049,1,0,1,0,0,0,0,1,10068,10068,10073,10073,10073,10073,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10158,10160,,10169,1,723
723,10001,10003,10007,10016,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10041,10044,10047,10049,10050,10050,10050,1,1,1,1,1,1,1,1,10068,10069,10073,10077,10075,10075,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,724
724,10001,10004,,10017,10019,10025,54,10185,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,725
725,10001,10003,10007,10015,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10050,10052,10051,10050,1,1,1,1,1,1,0,1,10068,10068,10073,10074,10074,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10158,10161,,10169,1,726
726,10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727
727,10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728
728,10001,10003,10008,10016,10020,10022,,,1,0,0,0,0,0,0,0,0,1,0,,10039,10044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,729
729,10001,10003,10007,10018,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10050,10049,1,0,0,0,0,0,0,1,10068,10068,10073,10073,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10158,10159,,10169,1,730
730,10001,10003,10007,10010,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10049,10049,1,0,1,1,1,1,1,1,10069,10069,10073,10076,10076,10074,10074,0,0,1,1,1,0,1,0,0,1,0,10081,,,,10087,10092,10094,10095,10095,10095,10093,10093,10095,10095,,1,1,0,0,1,0,0,0,0,0,,10474,10204,10140,10140,10139,10140,10140,10143,10228,10139,10143,10139,10140,10139,10139,10228,10390,10390,10392,10391,10390,10390,10391,10390,10390,10390,10393,10391,10392,4,10158,10161,10168,10169,2,731
731,10001,10003,10006,10013,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10044,10047,10050,10050,10050,10050,1,0,1,0,0,0,0,1,10069,10068,10073,10073,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10158,10160,,10169,1,732
732,10001,10003,10008,10014,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10050,10050,10049,1,1,1,1,0,0,0,1,10069,10069,10073,10075,10076,10074,10075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,733
733,10001,10003,10007,10015,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10050,10050,10049,10049,1,0,1,0,0,0,1,0,10069,10069,10073,10076,10077,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10158,10159,,10169,1,734
734,10001,10003,10007,10017,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10041,10043,10047,10049,10049,10049,10049,0,0,1,1,0,1,0,1,10069,10070,10073,10073,10073,10073,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10158,10160,,10169,1,735
735,10001,10003,10007,10013,10020,10022,,,1,0,0,0,0,0,0,0,0,1,0,,10042,10043,10047,,,,,1,0,1,0,0,0,0,1,10071,10068,10073,10074,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10157,10160,,10169,1,736
736,10001,10003,10007,10015,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10043,10047,10050,10050,10052,10050,1,1,1,0,1,1,0,1,10069,10069,10073,10076,10077,10075,10075,1,0,1,1,1,0,1,0,0,0,0,10080,20,,,10087,10093,10093,10093,10094,10092,10092,10093,10095,10095,10484,1,0,1,0,1,0,0,0,0,0,,10474,10190,10143,10140,10143,10140,10140,10143,10143,10143,10140,10140,10140,10140,10143,10143,10391,10391,10392,10392,10391,10391,10390,10392,10391,10391,10391,10392,10390,2,10157,10160,10162,10169,2,737
737,10001,10003,10006,10017,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10044,10047,10049,10049,10049,10051,1,1,0,1,1,1,0,0,10068,10068,10073,10073,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10158,10160,,10170,1,738
738,10001,10003,10007,10018,10020,10026,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10050,10049,1,0,1,0,0,0,0,1,10068,10068,10073,10073,10073,10073,10074,0,0,0,1,1,0,1,1,0,1,0,10081,,,0,10089,10095,10095,10095,10095,10095,10095,10095,10095,10095,,,,,,,,,,,,,10475,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10158,10160,10165,10169,2,739
739,10001,10003,10008,10015,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10043,10047,,,,,1,0,1,1,0,0,1,1,10069,10068,10073,10075,10075,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10160,,10169,1,740
740,10001,10003,10008,10017,10019,10025,54,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10049,10049,1,1,1,0,0,1,1,1,10068,10068,10073,10073,10073,10073,10073,0,1,0,1,1,0,0,1,0,0,0,10081,,0,,10089,10095,10095,10095,10095,10095,10095,10095,10095,10095,,,,,,,,,,,,,10475,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10158,10159,10168,10169,2,741
741,10001,10003,10007,10015,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10049,10049,1,0,1,0,0,1,0,1,10068,10069,10073,10073,10073,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10204,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10158,10160,,10169,1,742
742,10001,10004,,10017,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10047,,,,,1,0,1,0,0,1,0,1,10069,10069,10073,10074,10074,10073,10075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10158,10160,,10169,1,743
743,10001,10004,,10012,10019,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10048,,,,,1,1,1,0,0,0,0,1,10068,10068,10073,10073,10074,10073,10073,1,0,0,1,0,0,1,0,0,1,1,10078,2,,,10089,10095,10095,10095,10095,10092,10095,10095,10095,10095,10483,0,0,0,0,1,0,0,0,0,1,Family  and friends setting me up,10475,10188,10143,10140,10143,10143,10143,10143,10140,10143,10140,10140,10139,10139,10229,10143,10392,10391,10391,10391,10391,10391,10390,10391,10391,10391,10391,10391,10391,8,10156,10159,10162,10169,2,744
744,10001,10004,,10011,10019,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10050,10051,10051,0,0,1,0,0,0,0,0,10070,10069,10073,10074,10074,10074,10074,1,0,0,1,1,0,0,1,0,1,0,10080,1,,,10089,10095,10095,10095,10095,10092,10095,10095,10095,10095,10484,0,0,0,0,1,0,0,0,0,0,,10475,10188,10143,10143,10140,10228,10143,10140,10140,10140,10140,10140,10139,10139,10228,10229,10391,10392,10391,10392,10391,10391,10390,10391,10390,10390,10391,10390,10390,7,10157,10160,10162,10169,2,745
745,10001,10003,10007,10018,10020,10025,61,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10050,10049,1,0,1,0,0,0,0,1,10069,10068,10073,10074,10074,10074,10074,0,0,0,0,1,1,1,0,1,0,1,10081,,4,,10088,10095,10095,10095,10095,10095,10095,10095,10095,10095,,1,0,0,0,0,1,1,0,0,0,,10476,10190,10228,10139,10139,10139,10139,10139,10140,10140,10140,10140,10140,10139,10140,10229,10391,10390,10391,10391,10391,10390,10390,10391,10390,10390,10394,10391,10390,5,10158,10160,10168,10169,2,746
746,10001,10003,10006,10015,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10044,10047,,,,,1,0,1,1,0,0,0,0,10069,10072,10073,10073,10074,10074,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10160,,10169,1,747
747,10001,10003,10006,10017,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10044,10047,10049,10050,10052,10050,1,0,1,0,0,0,0,1,10069,10069,10073,10073,10073,10076,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10158,10160,,10169,1,748
748,10001,10003,10007,10009,10019,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10050,10049,1,1,1,0,0,0,0,0,10068,10068,10073,10073,10074,10073,10074,0,1,0,1,1,0,0,0,0,0,1,10081,0,,,10087,10095,10095,10095,10095,10095,10095,10095,10095,10095,,1,0,0,0,0,0,0,0,0,0,,,10190,10140,10143,10139,10140,10140,10228,10143,10228,10140,10140,10139,10143,10143,10140,10392,10391,10391,10394,10392,10391,10392,10391,10391,10391,10393,10392,10393,5,10155,,10162,10169,2,749
749,10001,10003,10006,10013,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10040,10043,10047,10050,10050,10050,10051,1,1,1,1,0,0,0,1,10068,10068,10073,10074,10073,10073,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10160,,10169,1,750
750,10001,10004,,10015,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10047,,,,,1,1,1,0,0,0,1,1,10068,10068,10073,10073,10074,10074,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10155,,,10169,1,751
751,10001,10003,10008,10016,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10050,10049,10049,1,1,1,1,0,1,1,0,10069,10068,10073,10074,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10157,10159,,10169,1,752
752,10001,10004,,10010,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10047,,,,,1,1,1,0,0,0,0,1,10071,10069,10073,10073,10073,10073,10073,1,0,1,1,1,0,0,0,0,0,0,10080,1,,,10087,10095,10095,10095,10095,10092,10095,10095,10095,10095,10483,0,0,0,0,1,0,0,0,0,0,,10475,10188,10143,10228,10140,10228,10143,10140,10143,10143,10228,10140,10139,10139,10140,10140,10392,10393,10391,10392,10392,10390,10390,10390,10390,10391,10392,10390,10390,8,10158,10159,10162,10169,2,753
753,10001,10003,10006,10015,10019,10024,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10050,10049,1,1,1,1,1,1,1,1,10068,10068,10073,10074,10073,10073,10073,,,,,,,,,,,,,,,,,10093,10093,10093,10093,10093,10093,10094,10094,10095,10484,,,,,,,,,,,,10474,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10160,10165,10169,2,754
754,10001,10003,10007,10015,10019,10022,,,0,1,0,0,0,0,0,0,0,1,0,,10040,10046,10047,10049,10049,10049,10049,1,0,1,0,1,0,0,1,10068,10068,10073,10073,10074,10073,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10158,10160,,10169,1,755
755,10001,10005,,10010,10019,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10051,10049,10049,1,0,1,0,0,0,0,1,10068,10068,10073,10073,10074,10073,10073,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,10159,10162,10169,2,756
756,10001,10003,10008,10015,10020,10025,23,10185,0,1,1,0,0,0,0,1,0,0,0,,10041,10044,10047,10050,10050,10050,10050,1,1,1,1,0,0,0,1,10069,10069,10074,10074,10074,10076,10074,0,0,0,0,1,0,1,1,1,1,0,10080,,17,,10089,10093,10092,10093,10094,10094,10094,10094,10094,10094,10485,1,0,0,0,0,1,0,0,0,0,,10475,10189,10229,10140,10139,10140,10143,10140,10143,10140,10143,10140,10140,10143,10143,10143,10391,10391,10390,10391,10390,10390,10390,10390,10390,10390,10393,10391,10390,5,10158,10159,10164,10169,2,757
757,10001,10003,10007,10012,10019,10022,,,0,1,0,0,0,0,0,0,0,0,0,,10040,10045,10047,10049,10050,10049,10050,1,0,1,0,0,0,0,1,10069,10072,10077,10074,10075,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10156,10159,,10169,1,758
758,10001,10003,10006,10013,10021,10022,,,0,1,1,0,0,0,0,0,0,0,0,,10042,10045,10048,,,,,1,0,1,0,0,0,0,0,10072,10072,10076,10076,10075,10076,10077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10157,10159,,10169,1,759
759,10001,10003,10007,10018,10019,10026,,10185,1,0,0,0,0,0,0,0,0,0,0,,10040,10045,10047,10049,10049,10050,10049,1,0,0,0,0,0,0,1,10068,10069,10073,10073,10073,10073,10074,0,0,0,1,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,760
760,10001,10003,10007,10017,10020,10025,50,10185,1,0,0,0,0,0,0,0,0,0,0,,10042,10043,10047,,,,,1,0,1,0,0,0,1,1,10068,10072,10073,10074,10077,10075,10076,1,0,1,0,1,0,1,0,1,0,0,10081,,,,10087,10094,10094,10094,10095,10094,10093,10094,10095,10095,10483,0,0,0,0,1,0,0,0,0,0,,10476,10188,10139,10143,10140,10140,10139,10143,10140,10140,10143,10140,10139,10139,10229,10229,,,,,,,,,,,,,,,,,,,2,761
761,10001,10003,10006,10013,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10044,10047,10049,10049,10049,10049,1,0,1,0,0,0,0,0,10069,10068,10073,10073,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10158,10161,,10169,1,762
762,10001,10005,,10012,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10044,10047,10049,10049,10050,10049,1,0,1,0,1,0,0,1,10068,10068,10073,10073,10076,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10158,10159,,10169,1,763
763,10001,10003,10007,10015,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10040,10044,10047,10049,10049,10049,10049,1,0,1,0,0,0,0,1,10068,10069,10073,10074,10073,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10157,10160,,10169,1,764
764,10001,10003,10008,10017,10020,10025,47,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10043,10047,10049,10049,10052,10050,1,1,1,0,1,1,0,1,10068,10068,10073,10073,10073,10073,10073,0,0,0,0,1,0,1,1,0,1,1,10081,,15,,10089,10095,10095,10093,10095,10094,10095,10095,10095,10095,10484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,765
765,10001,10004,,10013,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10050,10049,10049,10050,1,0,0,0,0,1,0,1,10068,10068,10073,10073,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10158,10159,,10169,1,766
766,10001,10003,10007,10012,10020,10023,,10185,1,1,0,0,0,0,0,0,0,0,0,,10041,10044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,767
767,10001,10003,10008,10017,10020,10022,,,1,0,0,0,0,0,0,0,0,0,1,,10039,10043,10048,,,,,0,0,0,0,1,0,0,0,10070,10070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,768
768,10001,10003,10006,10009,10019,10023,,10185,1,0,0,0,0,0,1,1,0,0,0,,10042,10045,10048,,,,,1,1,1,0,0,0,1,1,10071,10068,10073,10074,10075,10077,10074,0,1,0,1,1,1,0,1,0,0,0,10081,0,,,10088,10095,10095,10095,10095,10095,10095,10095,10095,10095,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,10229,,,,,,,,,,,,,,,,,,,,2,769
769,10001,10003,10007,10011,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10041,10045,10047,10050,10052,10050,10051,1,0,1,0,0,0,0,1,10069,10069,10073,10073,10073,10074,10074,1,1,1,0,0,0,1,0,0,1,0,10078,3.5,,,10090,10094,10094,10093,10095,10092,10095,10095,10095,10095,10484,0,0,0,0,1,0,1,0,0,1,Friends,10475,10189,10140,10140,10140,10140,10139,10140,10140,10228,10140,10140,10140,10140,10140,10143,10391,10390,10391,10391,10391,10390,10391,10391,10390,10390,10391,10391,10391,6,10158,10160,10162,10169,2,770
770,10001,10003,10007,10012,10020,10023,,10185,1,1,0,0,0,0,0,0,0,0,0,,10042,10045,10048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,771
771,10001,10003,10008,10012,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10044,10047,10050,10050,10049,10049,1,0,1,0,0,0,0,1,10068,10068,10073,10073,10074,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10158,10159,,10169,1,772
